label,prediction,probability,confidence_score
0,0,0.005941004,0.99405897
1,1,0.81111187,0.81111187
0,0,0.010942384,0.9890576
0,1,0.5388087,0.5388087
0,0,0.083214186,0.91678584
0,0,0.030900607,0.9690994
0,0,0.027685797,0.9723142
0,0,0.13192214,0.8680779
0,0,0.078705005,0.921295
0,0,0.009086991,0.99091303
0,0,0.20338959,0.7966104
0,0,0.024754379,0.9752456
0,0,0.0069708684,0.9930291
0,0,0.029703027,0.970297
0,0,0.43843976,0.5615603
0,0,0.0066389646,0.99336106
0,0,0.09369647,0.9063035
0,0,0.22506258,0.7749374
0,1,0.70785075,0.70785075
0,0,0.08403217,0.9159678
1,1,0.8478694,0.8478694
0,0,0.20982407,0.7901759
1,1,0.5493943,0.5493943
0,0,0.011654669,0.9883453
0,0,0.008422517,0.9915775
0,0,0.0055823843,0.9944176
0,0,0.039520096,0.9604799
0,0,0.015656762,0.98434323
0,0,0.36893052,0.6310695
0,0,0.010021676,0.9899783
0,0,0.009470062,0.99052995
0,0,0.284298,0.715702
0,0,0.055680383,0.9443196
0,0,0.002328395,0.9976716
0,0,0.024153175,0.9758468
0,0,0.042287324,0.95771265
0,0,0.075295635,0.9247044
0,0,0.04620726,0.95379275
0,0,0.08089236,0.9191076
1,1,0.90904826,0.90904826
0,0,0.043464743,0.9565353
0,0,0.004273669,0.99572635
0,0,0.011106405,0.98889357
0,0,0.1450375,0.85496247
0,0,0.00353332,0.9964667
0,0,0.058485005,0.94151497
0,0,0.14265314,0.8573469
0,0,0.018237425,0.9817626
0,0,0.08667407,0.9133259
0,0,0.015144292,0.9848557
1,1,0.7760719,0.7760719
0,0,0.07397799,0.926022
0,0,0.019541843,0.98045814
0,0,0.08916803,0.910832
0,0,0.015191253,0.98480874
0,0,0.0040771156,0.99592286
0,0,0.1691221,0.8308779
0,0,0.06803962,0.9319604
0,0,0.0118430825,0.9881569
0,0,0.02011085,0.97988915
0,0,0.017248832,0.9827512
0,0,0.42666867,0.57333136
0,0,0.0611265,0.9388735
0,0,0.119641125,0.8803589
0,0,0.016676515,0.98332345
0,0,0.0022298903,0.99777013
0,0,0.013723055,0.9862769
0,0,0.015360676,0.98463935
0,0,0.16968788,0.83031213
0,0,0.04616254,0.95383745
0,0,0.42189112,0.5781089
0,0,0.027767098,0.9722329
0,0,0.29397613,0.7060239
0,0,0.0074967137,0.9925033
0,0,0.09599759,0.9040024
0,0,0.018654613,0.9813454
0,0,0.005718349,0.99428165
0,0,0.0769178,0.92308223
0,0,0.032295655,0.96770436
0,0,0.3971541,0.6028459
0,0,0.07069125,0.9293088
0,0,0.073388144,0.92661184
0,0,0.1846674,0.8153326
0,0,0.3238025,0.6761975
0,0,0.13440102,0.865599
0,0,0.06578835,0.9342117
0,0,0.051540926,0.9484591
0,0,0.0059363768,0.9940636
0,0,0.21407203,0.78592795
1,1,0.80225044,0.80225044
0,0,0.0442843,0.9557157
0,0,0.0052425256,0.9947575
0,0,0.041254207,0.9587458
0,0,0.06355858,0.9364414
0,0,0.15664384,0.84335613
0,0,0.09128854,0.90871143
0,0,0.015228779,0.9847712
0,0,0.0072722,0.9927278
0,0,0.00506195,0.9949381
0,0,0.034129918,0.9658701
0,0,0.003887622,0.9961124
0,0,0.121380664,0.8786193
0,0,0.0050117276,0.99498826
0,0,0.09555049,0.9044495
1,1,0.5129195,0.5129195
0,0,0.0042755567,0.99572444
0,0,0.019196672,0.9808033
0,0,0.10886516,0.89113486
0,0,0.014956567,0.9850434
0,0,0.04839423,0.9516058
0,0,0.03339138,0.96660864
0,0,0.049270514,0.9507295
0,0,0.018992718,0.9810073
0,0,0.06570099,0.934299
0,0,0.17131405,0.82868594
0,0,0.4937382,0.5062618
0,0,0.06063875,0.9393613
0,0,0.11885407,0.88114595
0,0,0.043523055,0.9564769
0,0,0.015966028,0.98403394
0,0,0.1684049,0.83159506
0,0,0.010759065,0.98924094
0,0,0.062112395,0.9378876
0,0,0.011045303,0.9889547
0,0,0.1952548,0.8047452
0,0,0.059736785,0.9402632
0,0,0.026562044,0.97343796
0,0,0.04588077,0.9541192
0,0,0.050877023,0.94912297
0,0,0.008693773,0.99130625
0,0,0.14759651,0.8524035
0,0,0.09360536,0.90639466
0,0,0.17360488,0.82639515
0,0,0.01305936,0.9869406
0,0,0.45777386,0.54222614
0,0,0.29703334,0.7029667
0,0,0.47429055,0.52570945
0,1,0.69694394,0.69694394
0,0,0.022775123,0.9772249
0,0,0.10659901,0.89340097
0,0,0.008508704,0.9914913
0,1,0.8405527,0.8405527
0,0,0.052226778,0.9477732
0,0,0.020254333,0.9797457
0,0,0.11841142,0.8815886
0,0,0.30838168,0.6916183
0,0,0.006714528,0.9932855
0,0,0.16485873,0.8351413
0,0,0.006011731,0.9939883
0,0,0.04594449,0.9540555
0,0,0.019124346,0.9808757
0,0,0.025782852,0.9742172
1,1,0.61265373,0.61265373
0,0,0.034976974,0.96502304
0,0,0.0033792243,0.9966208
0,0,0.27211472,0.72788525
0,0,0.046220772,0.9537792
0,0,0.0136225335,0.9863775
0,0,0.008401838,0.9915982
0,0,0.120440654,0.87955934
1,1,0.74999267,0.74999267
0,0,0.0045173597,0.9954826
0,0,0.016896479,0.9831035
0,0,0.019236049,0.980764
0,0,0.14035256,0.85964745
0,0,0.056679647,0.94332033
0,0,0.029673556,0.9703264
0,0,0.00499348,0.9950065
0,0,0.005261371,0.99473864
0,0,0.018941605,0.9810584
0,0,0.07585855,0.92414147
0,0,0.061981104,0.9380189
0,0,0.007714496,0.9922855
0,0,0.20418935,0.79581064
0,0,0.011685314,0.9883147
0,0,0.060319196,0.9396808
0,0,0.010522903,0.9894771
0,0,0.1728878,0.8271122
0,0,0.052580897,0.9474191
0,0,0.023613473,0.97638655
0,0,0.01284562,0.98715436
0,0,0.015582799,0.9844172
1,1,0.8982987,0.8982987
0,0,0.012085574,0.98791444
0,0,0.0190898,0.9809102
0,0,0.008456455,0.99154353
0,0,0.0035291186,0.99647087
0,0,0.35580066,0.6441994
0,0,0.008206342,0.99179363
0,0,0.019606097,0.9803939
0,0,0.03043172,0.96956825
0,0,0.21110249,0.7888975
0,0,0.10150574,0.89849424
0,0,0.11596844,0.88403153
0,0,0.04937472,0.9506253
0,0,0.20871554,0.79128444
0,0,0.009122943,0.99087703
0,0,0.0027314408,0.99726856
0,0,0.017655393,0.9823446
0,0,0.02593886,0.97406113
0,0,0.0064166104,0.9935834
0,0,0.3933733,0.6066267
0,0,0.018298425,0.98170155
0,0,0.009716016,0.99028397
0,0,0.02642033,0.97357965
0,0,0.038453568,0.9615464
0,0,0.08414763,0.91585237
0,0,0.09826026,0.9017397
0,0,0.3531303,0.64686966
0,0,0.036197875,0.9638021
0,0,0.015183174,0.98481685
0,0,0.025762457,0.97423756
0,0,0.054293208,0.9457068
0,0,0.052139673,0.9478603
0,0,0.13727358,0.86272645
0,0,0.04898415,0.95101583
0,0,0.019825963,0.98017406
0,0,0.029377038,0.97062296
0,0,0.060215358,0.93978465
0,0,0.015337268,0.9846627
0,0,0.052699212,0.9473008
0,0,0.017627675,0.98237234
0,0,0.030358206,0.9696418
0,0,0.012176094,0.9878239
0,0,0.008689797,0.9913102
0,0,0.14316048,0.85683954
0,0,0.013547536,0.98645246
0,0,0.004043153,0.99595684
0,0,0.011594493,0.9884055
0,0,0.044559505,0.9554405
0,0,0.013410881,0.98658913
0,0,0.01283065,0.9871693
0,0,0.0053961175,0.9946039
1,1,0.81639796,0.81639796
1,1,0.61527306,0.61527306
0,0,0.03013941,0.9698606
0,0,0.023295483,0.97670454
0,0,0.011259304,0.9887407
0,0,0.00586973,0.99413025
0,0,0.014734711,0.9852653
0,0,0.22431982,0.7756802
0,0,0.028419768,0.9715802
0,0,0.063750274,0.93624973
0,0,0.19472624,0.8052738
0,0,0.0964858,0.9035142
0,0,0.10667305,0.89332694
0,0,0.0047640475,0.995236
0,0,0.027916951,0.97208303
0,0,0.046229765,0.9537702
0,0,0.32238534,0.6776147
0,0,0.014511508,0.9854885
0,0,0.31703043,0.68296957
0,0,0.036893323,0.9631067
0,0,0.024223097,0.9757769
0,0,0.00856575,0.9914343
0,0,0.45574954,0.5442505
0,0,0.09300525,0.90699476
0,0,0.12577213,0.8742279
0,0,0.017380128,0.9826199
0,0,0.051577266,0.94842273
0,0,0.019741261,0.98025876
0,0,0.040588766,0.95941126
0,0,0.02010619,0.9798938
0,0,0.006827352,0.99317265
0,0,0.008442225,0.9915578
0,0,0.19934343,0.80065656
0,0,0.029801983,0.97019804
0,0,0.029476631,0.97052336
0,0,0.047683347,0.95231664
0,0,0.22196989,0.7780301
0,0,0.07105367,0.9289463
0,0,0.03395812,0.96604186
0,0,0.42433125,0.57566875
0,0,0.005237117,0.9947629
0,0,0.020097878,0.97990215
0,0,0.012763579,0.98723644
0,0,0.0039089764,0.996091
0,0,0.06697346,0.93302655
0,0,0.010366185,0.9896338
0,0,0.15613116,0.84386885
0,0,0.008525902,0.9914741
0,0,0.011569616,0.9884304
0,0,0.05790849,0.9420915
0,0,0.018338773,0.9816612
0,0,0.11196331,0.88803667
0,0,0.2680224,0.7319776
0,0,0.27948806,0.7205119
0,0,0.013225218,0.9867748
0,0,0.009318852,0.9906812
0,0,0.019211877,0.9807881
0,0,0.054996464,0.9450035
0,0,0.23562275,0.76437724
0,0,0.05872571,0.9412743
0,0,0.09113606,0.90886396
0,0,0.12993309,0.8700669
0,0,0.08360177,0.9163982
0,0,0.23188098,0.76811904
1,1,0.7129701,0.7129701
0,0,0.06797367,0.9320263
0,0,0.051284876,0.94871515
0,0,0.038479615,0.9615204
0,0,0.0018095366,0.99819046
0,0,0.11105765,0.88894236
0,0,0.088338695,0.9116613
0,0,0.00907318,0.9909268
0,0,0.16319388,0.8368061
0,0,0.012216842,0.98778313
0,0,0.009339715,0.9906603
0,1,0.58217615,0.58217615
0,0,0.021842184,0.9781578
0,0,0.024134599,0.9758654
0,0,0.080099456,0.91990054
0,0,0.0068794694,0.99312055
0,0,0.036635075,0.9633649
1,1,0.8733445,0.8733445
0,0,0.16283712,0.83716285
0,0,0.013219568,0.9867804
0,1,0.72043335,0.72043335
0,0,0.009037545,0.99096245
0,0,0.15888491,0.8411151
0,0,0.024923638,0.9750764
0,0,0.13849355,0.86150646
0,0,0.054413524,0.9455865
0,0,0.07173513,0.92826486
0,0,0.024319582,0.9756804
0,0,0.018737227,0.9812628
0,0,0.016114317,0.9838857
0,0,0.42308453,0.5769155
0,0,0.034587834,0.96541214
0,0,0.0087555675,0.99124444
1,0,0.032566156,0.96743387
0,0,0.08488467,0.91511536
0,0,0.15031976,0.84968024
0,0,0.12363128,0.8763687
1,1,0.7023271,0.7023271
0,0,0.015884314,0.98411566
0,0,0.016014565,0.9839854
0,0,0.054077715,0.94592226
0,0,0.04662621,0.9533738
0,1,0.5478946,0.5478946
0,0,0.10013624,0.8998638
0,0,0.375592,0.624408
0,0,0.007963204,0.9920368
0,0,0.03881269,0.9611873
0,0,0.05640962,0.9435904
0,0,0.0146175185,0.9853825
0,0,0.006705356,0.99329466
0,0,0.052308667,0.9476913
0,0,0.0021314095,0.9978686
0,0,0.063958324,0.93604165
0,0,0.11163097,0.888369
0,0,0.009407522,0.9905925
0,0,0.05337882,0.9466212
0,0,0.0042054616,0.99579453
0,0,0.071676575,0.92832345
0,0,0.092512906,0.9074871
0,0,0.16820678,0.8317932
0,0,0.3015493,0.6984507
0,0,0.018241514,0.9817585
0,0,0.05533821,0.9446618
0,0,0.019299889,0.98070014
0,0,0.30905044,0.69094956
0,0,0.06969586,0.93030417
1,1,0.82120025,0.82120025
0,0,0.036384623,0.96361536
0,0,0.037119433,0.96288055
0,0,0.415194,0.58480597
0,0,0.05191562,0.94808435
0,0,0.11809381,0.8819062
0,0,0.14535774,0.8546423
1,0,0.32476175,0.67523825
0,0,0.015323879,0.9846761
0,0,0.022313194,0.9776868
0,0,0.3681677,0.6318323
0,0,0.004658582,0.9953414
0,0,0.07092585,0.92907417
0,0,0.1341577,0.8658423
0,0,0.087911166,0.9120888
0,0,0.052195814,0.9478042
0,0,0.011095329,0.98890465
0,0,0.048331104,0.9516689
0,0,0.09055891,0.9094411
0,0,0.023958901,0.9760411
0,0,0.0064659123,0.9935341
0,0,0.00853613,0.9914639
0,0,0.02115904,0.97884095
0,0,0.12612173,0.87387824
0,0,0.00965633,0.9903437
0,0,0.071866535,0.9281335
1,1,0.58136,0.58136
1,1,0.6030329,0.6030329
0,0,0.005276178,0.9947238
0,0,0.0128322635,0.9871677
0,0,0.49823835,0.5017617
1,1,0.8935556,0.8935556
0,0,0.106177665,0.8938223
0,0,0.1030577,0.8969423
0,0,0.075708605,0.9242914
0,0,0.15396166,0.84603834
0,0,0.009296656,0.99070334
0,0,0.034794267,0.9652057
0,0,0.012797619,0.9872024
0,0,0.26808956,0.73191047
0,0,0.18923043,0.81076956
0,0,0.073213786,0.9267862
0,0,0.044894416,0.9551056
0,0,0.046813436,0.9531866
0,0,0.0038131515,0.99618685
0,0,0.34891433,0.6510857
0,0,0.024530377,0.97546965
0,0,0.02018404,0.97981596
1,0,0.47842652,0.5215735
0,0,0.14609429,0.8539057
1,1,0.8412186,0.8412186
0,0,0.016727716,0.9832723
1,0,0.43823057,0.5617694
1,1,0.7082957,0.7082957
0,0,0.0044540274,0.995546
0,0,0.11111803,0.888882
0,0,0.37696695,0.62303305
0,0,0.016918315,0.9830817
0,0,0.4872041,0.5127959
1,1,0.57030666,0.57030666
0,0,0.00846091,0.99153906
0,0,0.3030149,0.6969851
0,0,0.009724876,0.99027514
0,0,0.20029593,0.7997041
0,0,0.10233593,0.89766407
0,0,0.37121245,0.6287875
0,0,0.00986391,0.9901361
0,1,0.57046145,0.57046145
0,0,0.09411623,0.9058838
0,0,0.07194287,0.92805713
0,0,0.15150885,0.84849113
0,1,0.5648206,0.5648206
0,0,0.0042332537,0.99576676
0,0,0.12653205,0.8734679
0,0,0.0058528595,0.9941471
0,0,0.07365991,0.9263401
0,0,0.010659534,0.9893405
0,0,0.010450849,0.98954916
0,0,0.019562101,0.9804379
0,0,0.05589731,0.9441027
0,0,0.030650474,0.9693495
0,0,0.020510757,0.97948927
0,0,0.12030199,0.87969804
0,0,0.0029201186,0.9970799
0,0,0.0055673374,0.9944327
0,0,0.0047573308,0.99524266
0,0,0.06678661,0.9332134
0,1,0.609399,0.609399
0,0,0.33119732,0.6688027
0,0,0.1448135,0.8551865
0,0,0.05589363,0.94410634
0,0,0.0070469356,0.99295306
0,0,0.019763717,0.9802363
0,0,0.028958077,0.9710419
0,1,0.6903368,0.6903368
0,0,0.02498086,0.97501916
0,0,0.0038932965,0.9961067
0,0,0.027386026,0.972614
0,0,0.04299144,0.95700854
0,0,0.33750117,0.66249883
0,0,0.020338861,0.97966117
0,0,0.039590005,0.96041
0,0,0.008943384,0.9910566
0,0,0.01581961,0.9841804
0,0,0.01983585,0.9801642
0,0,0.23245904,0.76754093
0,0,0.21306379,0.7869362
1,1,0.73596364,0.73596364
0,0,0.1975607,0.80243933
0,0,0.053607177,0.94639283
0,0,0.053789575,0.94621044
0,0,0.15537024,0.84462976
0,0,0.040220574,0.95977944
0,0,0.007716025,0.992284
0,0,0.04248467,0.95751536
0,0,0.002120427,0.99787956
0,0,0.034821894,0.96517813
0,0,0.09994558,0.9000544
0,0,0.08826772,0.91173226
0,0,0.028399762,0.97160023
0,0,0.19784358,0.80215645
0,0,0.028896373,0.9711036
0,0,0.055745393,0.94425464
0,0,0.039813742,0.96018624
0,0,0.28692985,0.71307015
0,0,0.093637705,0.9063623
0,0,0.017714182,0.9822858
0,0,0.0545774,0.9454226
0,0,0.033664845,0.9663352
0,0,0.019284101,0.9807159
0,0,0.19908698,0.80091304
0,0,0.019747004,0.980253
0,0,0.002324289,0.9976757
0,0,0.20048177,0.7995182
0,0,0.011619022,0.98838097
0,0,0.004432168,0.99556786
0,0,0.015976954,0.98402303
0,0,0.042335704,0.9576643
0,0,0.059210412,0.9407896
0,0,0.024656903,0.9753431
0,0,0.16137308,0.8386269
0,0,0.0042921007,0.99570787
0,0,0.33072463,0.6692754
0,0,0.14421049,0.85578954
0,0,0.007923569,0.99207646
0,0,0.0068176235,0.99318236
0,0,0.13349637,0.8665036
0,0,0.20006229,0.7999377
0,0,0.021260038,0.97874
0,0,0.25644025,0.7435597
0,0,0.053461537,0.94653845
0,0,0.005211194,0.9947888
0,0,0.016633345,0.98336667
0,0,0.013763386,0.98623663
0,0,0.002154408,0.9978456
0,0,0.0556815,0.9443185
0,0,0.032058198,0.9679418
0,0,0.034937162,0.96506286
0,0,0.017872961,0.982127
0,0,0.03940736,0.9605926
0,0,0.052459057,0.94754094
0,0,0.0075821653,0.9924178
0,0,0.083185494,0.9168145
0,0,0.031919356,0.96808064
0,0,0.037223104,0.9627769
0,0,0.14143363,0.8585664
0,0,0.017276658,0.98272336
0,0,0.13384613,0.86615384
0,0,0.21136904,0.78863096
0,0,0.004864524,0.9951355
0,0,0.046251897,0.9537481
0,0,0.003103666,0.9968963
0,1,0.57048035,0.57048035
0,0,0.0043492443,0.99565077
0,0,0.00860161,0.9913984
0,0,0.1439459,0.85605407
0,0,0.011035906,0.9889641
0,0,0.025119523,0.97488046
0,0,0.025513818,0.9744862
0,0,0.029766826,0.9702332
0,0,0.048819754,0.9511802
0,0,0.043088164,0.95691186
0,0,0.07195298,0.928047
0,0,0.29249623,0.7075038
0,0,0.047958713,0.95204127
0,0,0.34927186,0.6507281
0,0,0.105309956,0.89469004
0,0,0.014093563,0.9859064
0,0,0.091368146,0.90863186
0,0,0.006017609,0.9939824
0,0,0.009136919,0.9908631
0,0,0.21474859,0.7852514
0,0,0.012595554,0.98740447
0,0,0.009954227,0.9900458
0,0,0.06596479,0.9340352
0,0,0.11162716,0.88837284
0,0,0.0058267093,0.9941733
0,0,0.017469153,0.98253083
0,0,0.03428812,0.9657119
0,0,0.10275806,0.89724195
0,0,0.23607771,0.7639223
0,0,0.056905072,0.9430949
0,0,0.45375797,0.546242
0,0,0.2870717,0.7129283
1,1,0.7633403,0.7633403
0,0,0.14119501,0.858805
0,0,0.01101112,0.9889889
0,0,0.011699982,0.9883
0,0,0.19889809,0.8011019
0,0,0.38895845,0.61104155
0,0,0.016609114,0.98339087
0,0,0.011819791,0.9881802
0,0,0.023141453,0.97685856
0,0,0.029747592,0.9702524
0,0,0.3810053,0.6189947
0,0,0.007812739,0.99218726
0,0,0.0021631494,0.9978368
0,0,0.02651388,0.9734861
0,0,0.0034026012,0.9965974
0,0,0.024616774,0.9753832
0,0,0.12255653,0.8774435
0,0,0.034465782,0.9655342
0,0,0.028613022,0.97138697
0,0,0.04713278,0.9528672
0,0,0.0043659643,0.995634
0,0,0.016586743,0.9834133
0,0,0.04730067,0.9526993
0,0,0.11298979,0.8870102
0,0,0.29250425,0.70749575
0,0,0.02589849,0.9741015
0,0,0.019351695,0.9806483
0,0,0.008469855,0.9915301
0,0,0.1618949,0.8381051
0,0,0.063005336,0.9369947
0,0,0.25267264,0.7473273
0,0,0.019503608,0.9804964
0,1,0.6534004,0.6534004
0,0,0.303084,0.696916
0,0,0.006354339,0.99364567
0,0,0.006468232,0.99353176
0,0,0.027009314,0.9729907
0,1,0.57727516,0.57727516
0,0,0.07574517,0.92425483
0,0,0.0058818604,0.99411815
0,0,0.014013302,0.9859867
0,0,0.08330019,0.9166998
0,0,0.003072963,0.996927
0,0,0.17358364,0.8264164
0,0,0.23211168,0.7678883
0,0,0.0168575,0.9831425
0,0,0.0883836,0.9116164
1,1,0.7080855,0.7080855
0,0,0.042094793,0.95790523
0,0,0.042824637,0.9571754
0,0,0.027344124,0.9726559
0,0,0.40382507,0.59617496
0,0,0.01053922,0.98946077
1,1,0.55601084,0.55601084
0,0,0.030922236,0.96907777
0,0,0.14687692,0.85312307
0,0,0.17272723,0.8272728
1,1,0.62325364,0.62325364
0,0,0.045300253,0.95469975
0,0,0.010724327,0.9892757
0,0,0.017503545,0.98249644
0,0,0.0038427173,0.9961573
0,0,0.045830313,0.9541697
0,0,0.13464655,0.86535347
0,0,0.0942132,0.9057868
0,0,0.0070233624,0.99297667
0,0,0.21111141,0.7888886
0,0,0.26313907,0.73686093
0,0,0.011184004,0.988816
0,0,0.13409711,0.8659029
0,0,0.024724822,0.97527516
0,0,0.011417758,0.98858225
0,0,0.0063790567,0.99362093
0,0,0.29098004,0.70901996
0,0,0.01731911,0.9826809
0,0,0.22263034,0.7773697
0,0,0.1825101,0.8174899
0,0,0.016183782,0.9838162
0,0,0.01910578,0.9808942
0,0,0.025525544,0.97447443
0,0,0.02138168,0.9786183
0,0,0.00910888,0.9908911
1,1,0.77229726,0.77229726
0,0,0.21721539,0.7827846
0,0,0.024571028,0.975429
0,0,0.059798826,0.94020116
0,0,0.11950428,0.8804957
0,0,0.21890554,0.78109443
0,0,0.010919552,0.9890804
0,0,0.0031952974,0.9968047
0,0,0.33101106,0.66898894
0,0,0.07361073,0.9263893
0,0,0.13694705,0.86305296
0,0,0.0071790055,0.992821
0,0,0.34545824,0.65454173
0,0,0.028219469,0.97178054
0,0,0.049245596,0.9507544
0,0,0.020267308,0.9797327
0,0,0.06650057,0.93349946
0,0,0.35919362,0.6408064
0,0,0.0065318835,0.9934681
0,0,0.16048926,0.83951074
0,0,0.27443308,0.7255669
0,0,0.014212455,0.9857876
0,0,0.38275227,0.6172477
0,0,0.3219093,0.6780907
0,0,0.1405513,0.8594487
0,0,0.01572118,0.9842788
0,1,0.5913357,0.5913357
0,0,0.1759426,0.8240574
0,0,0.0079133315,0.99208665
0,0,0.10708361,0.8929164
0,0,0.02538636,0.97461367
0,1,0.7234567,0.7234567
1,0,0.33004135,0.66995865
0,0,0.049875934,0.9501241
0,0,0.13518648,0.8648135
0,1,0.5784269,0.5784269
0,0,0.21990356,0.7800964
0,0,0.056735564,0.9432644
0,0,0.008610886,0.9913891
0,0,0.026686147,0.97331387
1,1,0.8085597,0.8085597
0,0,0.011486953,0.98851305
0,0,0.0065812147,0.9934188
0,0,0.38788876,0.6121112
0,0,0.0037723517,0.9962276
0,0,0.033009898,0.9669901
0,0,0.0144078275,0.9855922
0,0,0.08651748,0.91348255
0,0,0.2304709,0.7695291
0,0,0.0053561474,0.99464387
1,0,0.42107266,0.57892734
0,0,0.09060322,0.90939677
0,0,0.020889256,0.9791107
0,0,0.09719846,0.9028015
1,0,0.025708193,0.9742918
0,0,0.23836398,0.761636
0,0,0.017349973,0.98265004
0,0,0.0041708346,0.99582916
0,0,0.017959002,0.982041
0,0,0.20839846,0.79160154
0,0,0.054753095,0.94524693
0,0,0.012910649,0.98708934
0,0,0.016189447,0.98381054
0,0,0.015537345,0.9844627
1,1,0.63582313,0.63582313
0,0,0.4714782,0.5285218
1,1,0.82163435,0.82163435
0,0,0.019397052,0.9806029
0,0,0.01715403,0.98284596
0,0,0.029288389,0.9707116
0,0,0.095953904,0.9040461
0,0,0.110660225,0.8893398
1,1,0.7361958,0.7361958
0,0,0.16532451,0.8346755
0,0,0.011067723,0.98893225
0,0,0.11674463,0.88325536
0,0,0.0058320207,0.994168
0,0,0.005554485,0.9944455
0,0,0.013271907,0.9867281
0,0,0.111917846,0.88808215
0,0,0.034109373,0.96589065
0,0,0.13887347,0.86112654
0,0,0.20945108,0.7905489
0,0,0.10818468,0.8918153
0,1,0.54534596,0.54534596
0,0,0.010506421,0.9894936
0,1,0.8011423,0.8011423
0,0,0.013211932,0.9867881
0,0,0.11226082,0.8877392
0,0,0.48776528,0.5122347
0,0,0.32703698,0.672963
0,0,0.0076171285,0.9923829
0,0,0.005575665,0.99442434
0,0,0.024135185,0.9758648
0,0,0.026041692,0.9739583
0,0,0.0023265867,0.9976734
0,0,0.011194498,0.9888055
0,0,0.047633443,0.95236653
0,0,0.012322855,0.98767716
0,0,0.01463089,0.9853691
0,0,0.014241397,0.9857586
0,0,0.0097876005,0.9902124
0,0,0.0305644,0.9694356
0,0,0.06306552,0.9369345
0,0,0.22589563,0.77410436
0,0,0.045626752,0.95437324
0,0,0.0217842,0.9782158
0,0,0.0073262383,0.99267375
0,0,0.055701528,0.94429845
0,0,0.006009839,0.9939902
0,0,0.0045423065,0.9954577
0,0,0.008922858,0.9910771
0,0,0.18160307,0.8183969
0,0,0.04485682,0.95514315
0,0,0.0038474256,0.9961526
0,0,0.44584388,0.5541561
1,1,0.8540135,0.8540135
0,0,0.018391168,0.9816088
0,0,0.20753767,0.79246235
0,0,0.0522908,0.9477092
0,0,0.05986364,0.9401364
1,1,0.61205703,0.61205703
0,0,0.0077164853,0.9922835
0,1,0.50825584,0.50825584
0,0,0.01806594,0.9819341
0,0,0.008068877,0.99193114
0,0,0.020990666,0.97900933
0,0,0.02961021,0.9703898
0,0,0.015344499,0.9846555
0,0,0.1404729,0.8595271
0,0,0.00989327,0.9901067
0,0,0.0069853645,0.99301463
0,0,0.012856442,0.9871436
0,0,0.0020004516,0.99799955
0,0,0.0039691376,0.99603087
0,0,0.024333857,0.97566617
1,1,0.83811206,0.83811206
0,1,0.5314891,0.5314891
0,0,0.025713505,0.9742865
0,0,0.092370085,0.9076299
0,0,0.029568393,0.9704316
0,0,0.0053469394,0.99465305
0,0,0.03225498,0.967745
0,0,0.05988717,0.9401128
0,0,0.039803613,0.9601964
0,0,0.30671528,0.69328475
0,0,0.01044486,0.9895551
0,0,0.0058926237,0.99410737
0,0,0.30758423,0.6924158
0,0,0.288364,0.711636
0,0,0.06420368,0.9357963
0,0,0.02455002,0.97545
0,0,0.025115328,0.9748847
0,0,0.01036218,0.9896378
0,0,0.0044830698,0.99551696
0,0,0.14299329,0.8570067
0,0,0.020478604,0.9795214
0,0,0.100717455,0.8992826
0,0,0.18947141,0.8105286
0,0,0.122258104,0.8777419
0,0,0.002843153,0.99715686
0,0,0.39263195,0.60736805
0,0,0.014137759,0.98586226
0,0,0.042056125,0.95794386
0,0,0.007945087,0.99205494
0,1,0.7058777,0.7058777
0,0,0.036035478,0.9639645
1,0,0.3586555,0.6413445
0,0,0.107975066,0.89202493
0,0,0.12604998,0.87395
0,0,0.004627073,0.99537295
0,0,0.0034116535,0.99658835
0,0,0.09655216,0.90344787
0,0,0.16651873,0.83348125
0,0,0.009121981,0.99087805
0,0,0.11875005,0.88124996
0,0,0.16982344,0.8301766
0,0,0.09694393,0.9030561
0,0,0.06275237,0.93724763
0,0,0.031831514,0.9681685
1,1,0.6401254,0.6401254
1,0,0.2758109,0.7241891
0,0,0.10433433,0.89566565
0,0,0.07186522,0.9281348
0,0,0.013707187,0.98629284
0,0,0.003339804,0.9966602
0,0,0.14829308,0.8517069
0,0,0.035263374,0.96473664
0,0,0.10412743,0.8958726
0,0,0.015121905,0.9848781
0,0,0.016037866,0.9839621
0,0,0.0907394,0.90926063
0,0,0.20469454,0.7953055
0,1,0.6055902,0.6055902
0,0,0.060455084,0.9395449
0,0,0.08435878,0.9156412
0,0,0.092945136,0.90705484
0,0,0.009183227,0.9908168
0,0,0.0845489,0.9154511
0,0,0.0419765,0.9580235
0,0,0.030233746,0.96976626
0,0,0.033480234,0.9665198
0,0,0.17613997,0.82386005
0,0,0.03386425,0.96613574
0,0,0.14608657,0.8539134
0,1,0.69307214,0.69307214
0,0,0.0067907,0.9932093
0,0,0.018464403,0.9815356
0,0,0.19889139,0.8011086
0,0,0.057825588,0.94217443
0,0,0.01233592,0.9876641
0,0,0.07465884,0.9253411
0,0,0.24011287,0.7598871
1,1,0.6245759,0.6245759
1,1,0.8810075,0.8810075
0,0,0.28213254,0.7178675
1,1,0.7378398,0.7378398
0,0,0.018017339,0.98198265
0,0,0.118376695,0.8816233
0,0,0.023178602,0.9768214
0,0,0.028035613,0.97196436
0,0,0.0071065114,0.9928935
0,0,0.13963446,0.8603655
